,actual_productivity_score
15020,5.90746996657663
15021,2.9927523014752984
15022,5.151197151645095
15027,5.154907943870187
15028,7.335455626585763
15029,4.901939490377735
15030,3.561610221786977
15031,7.065239233663344
15032,4.527613806338108
15033,3.013633355041927
15034,5.639880516797319
15035,5.343511608216353
15037,6.0948978850871445
15038,7.949109588070342
15039,5.145120224824254
15041,5.695087723512438
15042,7.59857505674642
15043,1.8186203499271096
15044,3.0152119774687063
15045,6.417928490027294
15046,4.49976998042655
15047,2.973413319240036
15048,6.704733157976239
15049,5.477554216701129
15051,1.6928975752757474
15052,3.071089179047957
15053,6.538576139455738
15055,6.872989645484288
15057,3.0890471094166223
15058,6.281734528797495
15059,8.327692739393198
15060,8.171385511475398
15062,3.5419847029093585
15063,5.962283698286591
15064,3.691154967785404
15065,5.156300580127709
15066,2.4558031641619635
15067,5.838214473430342
15068,5.127004414281418
15069,6.404427860046154
15070,7.054865263725708
15071,2.7976852338313725
15072,3.857257803419807
15073,6.460871916914872
15074,4.458715104586025
15075,5.42062272862724
15076,2.1179605760679534
15077,4.993986529924957
15078,2.1459603152304463
15079,5.263284440714262
15080,4.660219001512468
15081,8.360689212313135
15082,7.404828045218521
15083,5.874019058106032
15084,5.201072422989896
15085,3.443122835492834
15087,5.205685930212748
15088,5.145925483146039
15089,3.195557735394894
15090,6.052426568394466
15091,6.822185122043486
15093,6.791203142298055
15095,3.978419834514837
15097,5.352904563189474
15098,5.938128861654289
15099,3.880222154745944
15100,2.702854350625583
15101,2.2120627312971592
15103,6.94103314092628
15107,6.949596934667497
15109,4.244825832517648
15110,3.4636367978415685
15111,2.134044949516777
15112,1.9584091553997367
15113,4.332185451371705
15114,4.787864985668812
15115,3.3900732750858125
15117,4.3522660679777285
15118,7.4448809970796574
15119,2.0756921034651663
15120,1.8510595774737355
15121,6.793891921131839
15122,5.265261133747521
15123,3.0210336917819385
15125,7.3107918174579005
15126,8.46477962033216
15127,7.45369839637786
15128,3.145324298432161
15129,7.8474760410769715
15130,1.714782320648363
15131,4.947874017029556
15133,2.128773655208722
15135,4.254928363051803
15136,2.274945177645671
15137,6.023743151516224
15139,4.632727402897221
15140,5.537755050115989
15141,7.358496123484533
15142,2.542450614756818
15143,7.633853279899405
15144,7.09461589061036
15145,3.781106322791744
15147,5.562654922741704
15148,4.039142515111937
15150,7.171325767049508
15151,1.6671037900888486
15152,4.032989344096794
15154,2.7399074027611623
15155,2.879062635915107
15156,4.79318132677524
15157,3.5283810177726567
15158,7.511090116521178
15161,5.782692163493053
15162,7.411589131770188
15163,5.877914514285744
15164,4.711400339551642
15166,2.616651980753249
15167,6.413444665985065
15168,5.570112253495308
15169,8.132151066703434
15172,4.549185761206062
15173,4.224985911863652
15175,5.384980923420609
15177,6.5297851600186805
15178,6.933180088401576
15180,6.927951031741662
15181,7.735437964907271
15183,6.36699219144629
15184,6.926103408050476
15185,2.547892771155426
15186,2.715982993952346
15187,5.931995534926032
15188,5.256704251277851
15190,6.716057269456925
15191,2.6056556978416694
15192,4.107610802049242
15193,5.898132870806216
15194,2.283040722629616
15195,5.447532205882259
15196,2.4644862042418785
15197,7.052195629269815
15199,3.140950852856602
15200,2.264418744790719
15202,6.161424048817367
15203,5.156480042269556
15204,4.623294607018561
15205,4.174266971886412
15206,2.3721153334640768
15209,2.9746818133707964
15210,6.36793735547009
15211,4.416759331568555
15212,8.223258681924667
15213,3.708217880598989
15215,3.637096599145645
15216,4.981318406021924
15217,5.482560420541638
15218,5.167529962681948
15219,4.056965156127864
15220,7.338638551643816
15221,2.103127884661432
15222,1.9328547403507457
15225,3.900185288977986
15226,4.811535261592316
15227,4.422640692017001
15229,4.210324415787654
15230,2.772464676156974
15232,8.074326937569303
15233,6.112976185856526
15234,2.1919167963353963
15235,6.727580846545418
15236,5.101186561748201
15237,3.168166031062541
15238,4.726891768253745
15239,5.941504355632412
15240,7.419279907464868
15241,2.5005659489258645
15242,1.5694612060890891
15243,8.332817660284562
15244,6.432607867838144
15245,2.424134714032192
15248,2.4527467400910337
15249,6.4965998005636285
15253,6.57696112494884
15254,2.093715306977682
15255,2.6041001347645216
15258,2.894058328006708
15259,2.351652789429913
15261,1.6679802550377898
15262,6.250774579308475
15263,6.447188385631947
15264,6.562379776596585
15265,8.281482493600185
15266,4.820013287269005
15267,5.40704746955272
15268,2.546859729435838
15269,5.954510480198816
15270,6.298785748667018
15271,7.333425672053768
15272,3.2432538728994285
15273,3.4284232472604863
15274,3.417498163036903
15276,2.532812354276201
15279,3.345116657631705
15280,1.323845576139888
15283,4.402906157153291
15284,6.078390192888043
15287,8.05229207025414
15288,5.5569251681874565
15289,1.252257944402403
15290,1.7886345034719833
15291,5.67856642432733
15292,3.2353363780823523
15295,7.358616901543988
15297,5.0789054510773015
15298,3.824584471750796
15299,4.749301249316597
15300,3.5533514124799885
15301,2.833039490103605
15304,7.052106137074712
15305,4.826905772140712
15306,7.27840616300957
15310,3.105078742817202
15312,6.399956533330229
15313,6.6754844779292535
15314,2.511968154968075
15315,5.790290927289168
15316,5.511973548703007
15318,5.859966933714329
15319,5.923088362284255
15320,0.8516099685326888
15322,7.01275622919957
15323,3.333317775401992
15324,4.601633414442008
15326,7.516211251809387
15327,3.303962563935335
15328,5.928558135296751
15329,2.6771790116375347
15331,4.03793789248572
15332,6.426008613886561
15333,7.139801246292175
15334,6.415018039209205
15336,5.247884464659066
15337,4.130845995506274
15338,2.3285339111915926
15339,4.739749241335362
15340,5.121775411452234
15341,4.4085845094773015
15342,3.7658153972768726
15343,5.237486825344557
15345,6.638373943357415
15346,2.3902912229218245
15347,6.993707052118636
15348,3.657182218139712
15349,5.674073981701629
15350,2.9240500392343947
15353,6.51472154086644
15356,4.173364515726563
15358,2.603656425306973
15359,5.213860591568286
15361,5.172893730518874
15362,2.173922701266867
15363,4.471138559248704
15365,7.003488551839643
15366,6.531927918108996
15367,3.2454331803130296
15369,3.905058357012496
15370,6.465582702895441
15371,5.270518605540307
15372,1.0892056536627068
15373,7.562986158981694
15374,3.5106993996076428
15375,4.641704352005288
15376,4.3024332081602
15377,3.345443074515786
15378,7.992748891471754
15379,5.598982054487633
15380,4.695827574353984
15381,2.3528842692670584
15382,4.379280871976828
15383,4.02142850760633
15384,5.64040338789071
15385,7.52365975285099
15386,4.569079663877499
15389,3.357953465532057
15390,2.9859996415351127
15391,3.072545366466164
15393,7.379064793766421
15394,3.739037117976889
15395,2.0428596544942974
15396,5.448199858388048
15397,2.397542282872292
15398,5.3470022141602405
15400,6.624921071982566
15401,2.9055808997318326
15402,3.0934358338431904
15403,2.674335145352485
15404,4.435384659231766
15405,3.3226834387014
15407,6.745568462090546
15408,4.457843273428292
15409,4.475509680954404
15410,3.455693448542936
15411,7.370617133147377
15412,7.2179566828785156
15413,6.685193657760684
15414,2.6953234483083057
15415,6.37061405692869
15417,7.717424890467642
15419,4.17385427862537
15420,2.1758396983633936
15421,2.564514934264053
15422,3.5238591946575046
15423,2.829988927294284
15424,5.629577380448476
15425,8.05188800297957
15427,2.1322132961662663
15429,3.04482162130823
15430,3.3053636703367464
15431,2.4398036351135324
15432,7.5785836144189025
15433,5.4248096535905415
15435,6.283742196615813
15437,6.7445594658165735
15438,4.107011639214004
15440,6.985091472580489
15442,8.042193167399823
15444,4.228234531557047
15445,5.2220206491576
15447,7.828927052483643
15448,5.901280215849409
15450,4.603530070665904
15451,8.234274894503608
15452,5.914196093634785
15454,2.7936134103715364
15456,2.8716909496964997
15457,3.472299690449671
15458,4.075934630936063
15459,5.220616874682261
15461,7.034060309828467
15462,4.836727372518491
15463,6.060492060524828
15464,4.564024242058819
15469,3.031105973725549
15470,6.043139023730076
15471,7.429856139550555
15472,6.15043190135056
15473,6.453875081059371
15474,4.015753904243066
15475,4.211823231635007
15476,7.61008062780575
15477,1.974256081381792
15479,6.934584145612779
15482,3.930203121023191
15483,3.866681677655378
15484,8.239322038181989
15485,7.878039586438944
15486,4.066389090030661
15487,4.080017138008575
15488,7.021135241527541
15490,2.8165550900222387
15491,2.7534111555148053
15495,4.151241472820527
15496,3.9353869860866766
15497,4.850116146896439
15499,3.622531508993942
15500,7.049749181270781
15501,7.0789298531571205
15503,8.565105569385247
15504,3.6278382900669945
15505,0.9322259803965643
15506,2.1730510233791183
15507,5.277714357015591
15508,6.826488269858322
15509,6.466632394259832
15510,4.307829328686891
15511,6.986628845319908
15512,6.690137539009739
15513,1.964479837796812
15514,4.178507746110453
15515,6.61006805478175
15516,7.368961534963845
15517,3.610986329358101
15519,6.08609142889857
15521,7.631978555613262
15524,6.61808841561271
15525,7.77134843629084
15526,5.599834618847688
15527,6.2076424227122144
15528,4.190646250422919
15529,4.449757947481375
15530,5.107446562629349
15531,7.254293463831191
15532,7.938524555598987
15534,2.2438896533964736
15539,3.618144051007592
15540,6.690109293415775
15542,3.116374018551344
15543,5.793965031654213
15544,2.851755032806829
15545,7.185766512594993
15546,3.8486393723603074
15547,8.145512669072286
15549,7.793309105241757
15550,4.715648256334162
15551,3.16704880629856
15552,3.5217348324501634
15553,4.866212836086138
15556,1.518157649194393
15557,6.611551857419889
15558,3.058663477707658
15559,8.613026328892385
15561,3.0659315029252867
15563,7.220850361630162
15564,4.6792130338826885
15565,4.944297158129029
15566,2.8545061809825114
15567,2.674620074141436
15568,5.559225558922326
15569,6.87294862355375
15570,3.921374656315075
15571,4.633029626934743
15572,5.077489298375685
15574,7.428611549004103
15576,6.003885774083996
15577,3.6503637686088233
15580,4.562426249851264
15581,2.485086465288276
15582,6.656558318938015
15584,4.814255367916392
15585,7.384583819649381
15590,6.191511753342551
15592,4.862132368867179
15594,3.4410561234789103
15595,7.710127072270818
15596,3.8337111599369313
15597,5.716246782046301
15598,8.329187331466507
15599,5.494503247169193
15600,4.469418576909485
15601,6.296672894851739
15602,4.641428033219114
15604,5.49735955611926
15605,3.033176530930488
15606,4.515417078336033
15607,7.758200563215632
15608,3.8646220920367336
15609,4.794539484987075
15610,5.1294822061477765
15611,5.279034608840292
15612,5.668848174389312
15613,3.347291272063279
15614,7.536908328111277
15615,4.807826796174765
15616,7.269626395580039
15618,2.2455118938382523
15619,6.7403231448036856
15620,1.1181713028149938
15621,7.077080739516848
15622,7.218069849382696
15623,3.079668725392448
15627,3.315969850383473
15629,1.713007300933408
15632,7.463258980180621
15633,1.6309983730502775
15635,3.281568224320658
15636,6.846001017040093
15638,1.7558158124714858
15639,3.3892316068699837
15641,6.819083965605112
15644,4.606099419037295
15645,5.950678337047114
15646,6.387289082109858
15647,3.114345412485275
15649,2.3453274893702885
15650,5.368755942756328
15651,6.940811924055879
15654,6.656873986804244
15655,5.806045897992049
15656,6.489730464147879
15657,6.493648883651957
15658,6.719006019988577
15660,7.473972709675356
15661,4.817503059312184
15662,5.108241623888992
15663,6.202969040007809
15664,5.790048127811319
15667,7.606948887843537
15668,4.900793870364551
15669,4.289659910628884
15670,5.440164735636825
15671,3.304127521368041
15672,7.066501293917124
15674,2.381058897031416
15675,2.782800188466058
15677,7.613868893476159
15678,2.21574264977253
15679,3.248571886162872
15681,4.093826242968307
15682,2.261262774437892
15683,3.4398400977493986
15684,4.960052976485571
15685,3.625504633878213
15686,5.711222320309887
15687,4.943671044588335
15688,2.9063707743184866
15689,3.740576870150068
15690,8.153381078117308
15691,1.0709195497669055
15692,1.9699146422461151
15695,3.045903483338907
15697,6.404756983205193
15698,4.536836194357616
15699,3.575436730316523
15700,3.8271243368572754
15702,8.011263077114677
15704,8.702019840772598
15705,9.250750446122709
15706,3.3920217609056103
15707,7.512082906520203
15708,6.892551632381465
15710,2.350116001459663
15711,8.195710539354907
15712,5.490164275701504
15713,2.912717359828364
15714,5.998498000658921
15715,2.690758720394457
15716,2.5283266326336182
15719,1.085986732449452
15720,5.03114902564484
15721,4.209668799492187
15722,3.411867774264969
15723,2.9866095592867064
15724,2.0289122945148605
15726,4.39649132785476
15727,8.414552032732928
15729,3.572467445850262
15730,6.688686408468641
15732,2.217935139282645
15736,7.183426203256725
15737,5.142912329022566
15738,2.926944242839189
15739,1.0013944957057914
15740,7.004917811126019
15741,6.6953730485447975
15742,1.984352211665957
15743,7.732945897840236
15745,8.27073639324283
15746,1.181588505086912
15747,3.0040350502925928
15748,5.179159328680383
15753,6.824632902076187
15754,3.15242135643293
15755,3.824805219458634
15756,5.000694258487469
15757,7.944617559063184
15758,6.496033901401629
15759,5.268050746765191
15760,7.569989665273424
15761,4.090948801961079
15762,5.651119541183994
15763,2.401913986322348
15765,3.963376237083017
15766,6.779809934228132
15767,6.2809646176348375
15768,1.8475178537608636
15769,1.855243105306264
15772,1.826025302754648
15773,2.5056135281010654
15774,4.698304191011154
15775,6.859199172616305
15776,3.035832538913928
15777,3.4760960516184465
15778,1.5658758453316255
15779,6.214332515267877
15782,2.505553998965877
15783,3.65720092855705
15785,2.560991270724424
15786,6.907777044995361
15788,4.769418970897479
15789,4.886706332657066
15791,7.795559263638883
15792,7.277032378624815
15793,9.200570712630055
15794,2.22370199655886
15795,3.393132067476723
15796,5.4329320476581655
15797,5.825896972387305
15798,1.8507185310292784
15799,3.129832834668857
15800,5.78179427058436
15802,5.108935488518196
15803,5.354742184429942
15805,6.203586188546601
15806,4.08217944488412
15807,6.491549521988231
15808,6.625564848664063
15810,6.379507549777458
15811,4.522789819880952
15812,7.6864056449875795
15813,3.369594565003813
15816,5.968040415869215
15817,7.675004216915507
15818,4.70441188240481
15819,5.965510570559697
15821,4.917379748584109
15822,4.259125108614419
15823,3.555066885278902
15826,6.4027513642138185
15829,5.5797477207953055
15831,6.065106442970734
15833,4.278643385879666
15834,4.310145777314432
15835,1.7887205290862722
15836,5.586130341409426
15838,8.607493630948236
15839,8.084309108749169
15840,2.034308182822229
15841,5.59776881085218
15842,4.457822479951844
15843,3.410537178435181
15844,3.336468389545277
15845,3.8564556002918224
15848,5.544522293483099
15849,2.8981716609717947
15851,7.226354917782466
15852,5.517583165772573
15853,4.86771222266723
15854,5.996514145724701
15855,4.254610026811914
15856,2.4839049901578347
15857,8.037544613936824
15858,2.588188889299164
15860,3.374147353044344
15861,1.988542552526606
15862,6.353512933468307
15863,4.317868286305724
15866,6.594140393686955
15867,3.039691032977687
15868,7.845323188913489
15871,6.027100854892177
15873,5.673023588401869
15874,5.949378535169191
15875,4.260958703069649
15876,7.739301499711589
15878,7.881203693392356
15880,3.2680576808281816
15881,7.402652919640781
15882,1.122482318593134
15883,6.563974810954253
15885,5.072541204801605
15886,7.619581305570133
15888,2.50484669979367
15890,4.092732539635261
15891,3.968025550389012
15893,3.6101334950680486
15894,1.938396514703696
15896,6.866268218695941
15897,5.339946067691076
15898,2.960950639163457
15899,6.746485557535263
15900,4.674312327981019
15903,7.115048516598594
15905,6.0742834193209925
15907,4.141951812816851
15909,7.786626422546908
15910,7.206596188440458
15911,5.882924266980525
15913,6.774077133721176
15915,2.8201041206621693
15916,4.838626613411175
15917,6.214296446561197
15919,2.2299405192647077
15920,3.823715483744751
15922,4.212959561479801
15923,7.840727834000406
15925,2.757038678029855
15926,2.324642241189901
15927,3.718252915276484
15928,1.8537255733099915
15929,5.1599754676662215
15930,5.619310543805742
15931,5.809790180449967
15934,7.560941664332308
15936,5.1580296943483575
15937,7.058478578569996
15938,5.0316126206466505
15939,3.997217725391297
15941,3.0619542589407778
15942,3.315435593429416
15943,6.291188745175244
15944,5.870622231324671
15946,5.268414400190672
15947,3.740388794888328
15949,3.2398679765114684
15950,4.379880440358517
15951,5.932169792464323
15955,6.974912668742618
15959,5.139954235490074
15960,5.7599361936390805
15961,3.629249248700423
15963,8.322999047408844
15966,3.827400483435592
15967,4.727497956612353
15968,2.321992823502706
15969,4.333345984546237
15970,1.444129812907348
15972,3.579534225566521
15974,4.653364699194237
15975,7.229123042619728
15976,6.293462560128899
15977,1.3552456321855328
15979,2.7870785260930524
15980,2.0460080330909274
15983,5.118122999832574
15984,4.864336464920376
15985,2.752611908254521
15986,7.482457667535073
15987,2.5523245600964293
15988,4.65754075220741
15990,2.8348075526324035
15991,3.230035583755827
15992,7.551439066203342
15993,6.974940458000614
15994,8.501196704420149
15995,2.563211134399229
15996,8.126072268126828
15998,4.568393348552888
16000,6.606378195888341
16001,6.356716458130372
16002,6.715443191279561
16003,2.490828757701711
16004,3.638245021312205
16006,5.236949652131771
16007,7.211231060186953
16009,3.595911418168116
16010,6.453475387233791
16012,4.682813107532938
16013,5.933233106132319
16014,5.426596139166787
16016,5.681040431681529
16017,4.632900696547628
16020,6.785695556776393
16021,6.374510554989064
16022,2.351955905572953
16023,1.6291432235067718
16024,2.3678629637263047
16026,7.127138760810654
16027,6.990406188878674
16028,3.0516567536209185
16029,3.3945077824085867
16031,6.065854876571695
16032,2.0216977483388376
16033,4.922282339723447
16036,6.123253168011039
16037,1.5828145606898372
16039,4.184212125442062
16040,5.737661740508735
16041,2.0999914088248866
16042,3.259943169490141
16044,6.936121065183505
16045,5.301672874522603
16047,1.4072402408912934
16051,6.984593033730238
16052,8.138726947269934
16053,2.797303476051904
16054,4.83216012772684
16055,2.683716055051205
16056,2.9405434477101493
16058,4.037691106689032
16060,5.426165267102774
16064,6.050610913942695
16065,2.496707483272808
16069,5.508960319277389
16071,3.38360385561122
16072,3.3721257774925637
16073,6.09981443671532
16074,5.652965453400231
16076,4.898278124553835
16077,6.649736355490577
16078,6.027468636499753
16079,6.484801758051861
16080,6.782800123192499
16082,4.797817239133702
16083,8.191289601236972
16084,4.516505011379061
16085,2.479208142091859
16086,4.530930761098178
16087,5.2190377060121484
16088,6.692729292617237
16089,6.112013092409444
16090,2.4565986161458992
16091,4.743009666001037
16092,3.936116174191533
16093,6.621602762241729
16094,7.251532094655756
16096,6.444293485589999
16097,4.961014019420238
16098,0.6429834526834197
16099,4.660254837014455
16100,5.5263091478746365
16101,3.6239968180083486
16102,3.81080987249766
16106,5.976644647733691
16107,1.737141397298384
16108,3.1458345985462794
16109,6.120561639575397
16110,5.185920626639072
16111,7.218769834981511
16115,3.9901741292187625
16117,5.686970788501943
16118,4.8798656036008765
16119,4.474467379119566
16120,5.523447914985321
16121,3.9901388005391474
16122,3.660834238555097
16123,8.118475033953954
16124,3.773028186769339
16125,5.347887431448843
16126,3.672367379410019
16128,3.0021358736727644
16129,6.608527827889681
16130,3.483073952786382
16132,6.007817032359696
16133,4.384553752450319
16134,5.534011475534403
16136,4.732149474965111
16137,4.425236205461688
16139,3.557409374443916
16140,6.142851402203337
16141,3.0505218654484034
16142,5.36051699831862
16144,8.434244358933949
16145,2.529988353269704
16146,3.382288125597105
16148,4.898874212976493
16149,2.026604085713914
16151,7.379553209802008
16152,5.486169232339935
16153,2.747571638023611
16154,2.95683220830402
16155,5.97483230736141
16156,4.52752542596942
16157,3.1791550326463898
16159,5.039732101526547
16161,3.652009405935134
16162,5.548122394505441
16163,7.087306497343152
16164,7.49349204790581
16165,4.813946272953015
16166,6.998764649861852
16167,7.431368422691453
16168,7.549712890566182
16170,2.8468000230703607
16171,4.401106798383212
16172,2.7910889678552606
16173,1.475455300880762
16174,6.30953806111886
16175,4.020238734155634
16176,6.583824852466835
16178,6.133473818187396
16180,2.5607924937536004
16182,3.145553205785488
16184,7.177480960806721
16185,4.490911818053808
16186,2.224780547598775
16187,7.244948298428975
16188,5.850232603652233
16189,2.50320859078689
16191,3.769643998437297
16193,6.141629795692484
16194,5.268087511472879
16195,7.42532604128278
16196,7.488448784090647
16197,7.9643730967594175
16199,7.648088898455247
16200,8.296562296710235
16205,5.400480993379764
16206,3.053114375752262
16207,3.540088967247928
16208,8.104277671289697
16209,6.345375200408438
16210,5.542201847450803
16212,6.874107364338043
16214,5.761785846337073
16216,3.325995475885496
16217,5.519275062024197
16218,4.169043239755613
16220,4.1508255576051605
16223,8.239113674263482
16224,7.626463500603462
16225,5.900668792907833
16226,7.699429585250856
16228,2.5111835465723877
16229,1.720064562341275
16230,6.058579265792376
16231,1.680614683022763
16232,2.583573781462177
16233,3.856600580234567
16234,7.623767311360396
16235,2.442719383537912
16236,5.200608512791872
16237,4.359574315134332
16238,5.647405374237072
16240,6.95531206498908
16241,1.2436834994930104
16242,3.602409495517052
16243,6.896871881312361
16245,2.794175122405225
16246,5.485803671744598
16250,7.0060359290205145
16252,7.6722369370297985
16253,5.729865888006926
16255,4.656946414862747
16256,2.1093476093486143
16257,3.697892890445339
16258,6.258691159294551
16259,2.3309216535084545
16260,7.383546346920137
16261,6.10314793748314
16262,3.4233187560963065
16263,2.449184158417029
16264,6.038691372907428
16265,4.334429105869732
16267,6.079194806715746
16268,2.232505392877925
16270,2.3620142827277806
16271,6.537593215301649
16272,5.228570777273355
16273,2.463150510671571
16274,8.336869003159585
16275,5.342079826396096
16277,2.9796972647943054
16278,7.106598257645616
16279,6.7408342589097225
16281,7.286296720457721
16282,6.89601719097496
16283,1.6302526796861108
16284,3.3008204006593287
16287,3.449840125523029
16288,4.450455614979645
16289,3.83230319626648
16290,7.853938128546639
16291,3.644677441966375
16292,6.443866823820224
16296,6.135991271139949
16297,6.214050531260197
16300,6.346692351103392
16301,6.5087416826784805
16302,5.188712602243374
16303,7.5922551198123935
16304,6.9972253357555125
16305,2.539844849687912
16306,4.307756336505557
16307,5.647477230456441
16308,2.492111219986275
16310,4.679560854930069
16311,5.252800393784553
16312,4.079652625471342
16315,3.948637757617394
16316,3.2985291438293247
16317,5.586782802265288
16318,1.230227954264178
16319,3.213453609730825
16320,1.2728760610575192
16321,5.716420295459154
16322,5.41602645469899
16325,2.555203482839363
16326,8.43461080268369
16328,5.356579194310071
16330,1.5657649528578248
16332,5.958225502248919
16333,7.22969179207323
16334,5.496176779225644
16335,3.5204884161587704
16336,3.537676699422905
16337,2.2217436167144244
16342,4.571004533831438
16343,2.204807757548501
16345,7.238847835653042
16346,3.3721011440848385
16347,6.903154801340776
16348,3.228013389199825
16350,6.381593002065418
16351,6.317922041494822
16353,8.108432735003497
16354,3.746940715315133
16355,6.103926558222044
16356,5.068975907511376
16357,6.364742720707878
16358,9.036095844714634
16360,2.8531475741985037
16361,5.950952316680268
16362,7.010276162581908
16364,4.613635895227212
16366,3.556636769816355
16367,2.129389882814367
16368,3.441170252141797
16370,3.1991400751520054
16371,2.150390102208514
16372,6.525608137599457
16373,6.927360375893002
16375,1.5816400898698764
16376,7.571107793335511
16377,6.235252352244956
16378,7.715587049477513
16379,3.8539636927733065
16380,5.585113548260977
16381,2.7876010690559374
16384,5.27693781689057
16386,5.37963974708568
16388,4.033593793138091
16389,6.7364856446454935
16392,6.430838044739323
16395,2.528826180531113
16396,8.037413451022775
16397,6.906231793934122
16398,5.028874854712464
16400,6.781099523286358
16401,3.2847853671446856
16402,2.96863441853166
16404,4.859797285869276
16406,6.531594539543148
16407,3.2401691540591404
16411,7.6677816401888705
16412,4.872014806559236
16413,4.847884171360295
16415,5.8379932461935145
16418,4.734401619753128
16420,4.350751931524119
16422,4.616109074466399
16423,5.653289577393455
16427,7.692376758110457
16428,7.60347186249129
16429,3.6878012422821
16430,4.851565192396002
16431,2.1373572982623528
16432,2.326773845923008
16433,2.044507593833073
16434,7.927548154568
16437,5.561632939671216
16438,5.204572427285328
16440,3.629393325239093
16441,3.3916809425613303
16443,4.540529913867316
16444,2.498792505122565
16445,4.9538823989185135
16446,3.0127636901094235
16447,1.9766044532106688
16448,5.653490189364127
16449,7.44756077922403
16451,2.6310885397233204
16452,6.485561043935694
16453,7.604968869593452
16454,4.099606651336691
16455,4.651638035605775
16456,2.074199724052267
16458,4.099623364654119
16459,2.8694753581208423
16460,4.46549861211361
16461,2.870635157335152
16462,7.290978149061761
16463,3.166169558869529
16464,2.435934860800708
16465,6.158760065356542
16467,3.813999741309624
16468,2.062446815618014
16469,7.295829932830593
16471,5.857430888689591
16472,7.496924260135834
16474,3.139085004511589
16475,5.746417908245206
16476,6.900490625801591
16478,2.445829797909593
16480,2.4277574923158243
16481,4.2096139736832345
16482,5.747500815602691
16483,3.598498208680481
16485,3.1032115214130043
16486,5.588517134357186
16488,4.39295296046853
16489,3.02436132423658
16490,7.123479360023783
16491,1.282309199596093
16492,2.186255451759367
16493,5.444148972482288
16495,4.287872041463
16496,4.105653466493672
16497,2.91601561428474
16498,3.152843540220729
16500,2.1703380614004364
16501,3.696641407979985
16502,2.590087744555437
16503,4.52898007654205
16504,7.113569203754577
16505,2.164017704414798
16506,5.051813574815118
16507,4.334401225025645
16508,5.358058055577772
16509,3.691305196482151
16510,5.109000882984836
16511,4.229927675184505
16512,3.909192908521688
16515,3.8670674213832
16518,1.7452518704408393
16520,7.3423810498614115
16523,7.66720598504596
16524,3.9078412462200753
16525,3.679221480481447
16526,2.930259713710349
16527,2.827686150424165
16528,4.875927684503578
16529,7.941226116501211
16530,7.323210723522169
16531,4.570484683748013
16532,5.278759288590058
16533,5.2309468890307445
16534,6.572205147131064
16535,2.5093563683855304
16536,6.154703493635664
16541,5.7846094590103005
16542,1.9610034604281288
16546,2.484460796503536
16547,0.518945277539363
16548,6.085815029064689
16549,7.664057347812464
16551,4.45536794765336
16552,5.135362738759468
16553,6.38287279442692
16554,7.269642132531273
16555,5.542010810436554
16556,3.0189675970439147
16557,2.628699628993322
16558,7.889326382282102
16559,6.672944550713392
16561,3.5667886068314507
16562,6.710530428715658
16564,2.24228784892898
16565,4.614305255498189
16566,1.9523083259648488
16568,3.8607768113784537
16569,4.560834436639618
16570,3.126745991800546
16571,2.5406767324998865
16572,4.571023095891943
16576,7.12417372461709
16578,2.664791497684305
16579,6.527738400947682
16586,5.815569549455426
16587,6.416285453888617
16588,5.687443430968491
16589,3.92029992897038
16590,3.762483458477095
16593,5.970356378125787
16594,5.452793255005987
16597,5.357295242754983
16598,3.975593185460418
16600,2.7433369752567645
16602,5.932300669943109
16603,4.357506265772828
16604,5.612889441681512
16606,5.434294419765434
16607,6.59163612762046
16608,4.317661208434615
16609,3.850766639886305
16610,3.3028951773914037
16611,3.606447273441279
16613,7.455244111277591
16615,8.406002519285384
16616,2.084200624650274
16617,6.534730756474561
16618,3.311037359074478
16619,8.100494712699332
16620,7.766379188779479
16621,3.1729795901649487
16622,5.294896162388103
16623,2.472930243286937
16624,8.102220503353069
16625,5.827122294486099
16626,3.8826961530567736
16627,0.9540275230843634
16628,7.812061055100112
16629,8.761418232799398
16630,7.532492210054669
16631,7.409871650233109
16632,1.453679695872562
16633,2.440232012678125
16634,5.895354809563884
16635,6.02455675913374
16636,4.303067531152756
16637,2.387521633088153
16638,1.793697545783489
16639,4.556145487716267
16641,3.208031494616421
16642,1.6473372176356724
16644,7.553412396446493
16645,3.4065908425546008
16647,3.0759676482031653
16649,2.784191576548109
16650,7.333571622975955
16651,2.503971077638032
16652,3.0929771269836013
16653,4.261455772849995
16655,6.589208638877399
16656,5.267601528175897
16658,7.777616458544729
16659,5.452127942516519
16660,2.960502224473234
16661,3.328217686973665
16662,6.194185873652794
16663,5.36069324290668
16664,7.074794081492513
16665,5.170477382830875
16667,6.498168924176482
16668,5.871925925715981
16669,7.116776507045789
16670,8.144727873935324
16672,5.919746422311179
16673,5.106469068555222
16674,8.133692591215963
16675,3.697527304572752
16677,5.224504025075885
16678,4.719921010563788
16680,5.448826471905397
16681,7.150583247021019
16682,6.886193199943437
16683,6.413351110653228
16684,2.972258591323602
16685,1.471119126868312
16686,4.093634974633837
16687,6.3673828321881984
16688,5.180590654338522
16689,5.501950106968076
16691,2.4438618740354383
16692,3.311976682416355
16694,7.09171991503229
16696,3.4159187882456736
16697,4.554705193014585
16698,6.888755597167775
16699,4.177256151361798
16700,5.758634240955072
16701,6.457113812021743
16702,7.889944724842721
16703,1.8481981232501543
16705,7.002321223426117
16706,7.502492360946288
16707,2.315289145722979
16709,5.992537365513054
16710,7.796989720066447
16711,3.838921491581153
16712,5.150961647577073
